Title,Company,Requirement,Salary,technical_skills,location,worktime,img_link,url
System Administrator,TKG Vietnam,"['Required Qualifications and Experience', '3+ years’ experience in System Administrator or help desk role', 'Bachelor’s degree in Computer Science, Information Technology, or a related discipline', 'Demonstrable experience in system administration, predominantly with Microsoft 365', 'Proficiency with Microsoft Intune', 'Beginner-level command over English, with a zeal to enhance communication capacities', 'Any pertinent certifications, particularly in Microsoft 365, are highly coveted', 'Desirable Skills', 'Familiarity with cybersecurity frameworks, including ISO 27001, NIST, and Essential Eight', 'Acquaintance with AWS environments, Linux operating systems, and foundational networking principles and protocols', 'Prior hands-on networking experience', 'Prior experience working as part of a Managed Service Provider (MSP) or Security Operations Centre (SOC) is highly desirable', 'Robust problem-solving skills coupled with a proactive approach', 'Capable of collaborative functioning and articulating with non-technical personnel', 'A fervent appetite to learn and ascend in the cybersecurity domain']",670 - 840 USD,"['Linux', 'AWS', 'System', 'Administration', 'Domain', 'Networking', 'ISO', 'SoC']","Quận 1, TP Hồ Chí Minh",Full Time,https://www.itjobs.com.vn/upload/Employer/TKG-Vietnam-logo.jpg,https://www.itjobs.com.vn/en/job/80280/system-administrator
Middle/Senior Python Developer,Saigon Technology Solutions,None,Negotiable,"['Python', 'Django', 'ORM', 'Git', 'MongoDB', 'NoSQL', 'Docker', 'MS', 'Azure', 'DynamoDB', 'AWS', 'Flask', 'Microservices', 'GCP', 'SQLAlchemy', 'FastAPI']","Phú Nhuận, TP Hồ Chí Minh",Full Time,https://www.itjobs.com.vn/upload/Employer/Saigon%20Technology%20Solutions-logo.jpg,https://www.itjobs.com.vn/en/job/80281/middle-senior-python-developer
Senior Android Native Developer,LG CNS Vietnam,None,Negotiable,"['Android', 'Java', 'App', 'Store', 'Crashlytics', 'Firebase', 'FireStore']","Từ Liêm, Hà Nội",Full Time,https://www.itjobs.com.vn/upload/Employer/LG-CNS-Vietnam-logo.jpg,https://www.itjobs.com.vn/en/job/80276/senior-android-native-developer
Bridge Engineer Onsite Japan,Hybrid Technologies HCM,None,Negotiable,"['Bridge', 'SE', 'Java']","Quận 1, TP Hồ Chí Minh",Full Time,https://www.itjobs.com.vn/upload/Employer/Hybrid-Technologies-HCM-logo.jpg,https://www.itjobs.com.vn/en/job/80271/bridge-engineer-onsite-japan
FullStack Developer,SystemExe Vietnam,None,Negotiable,"['Java', 'Spring', 'Boot', 'MVC', 'JavaScript', 'jQuery', 'HTML', 'CSS', 'Oracle', 'Bootstrap', 'PostgreSQL', 'MySQL', 'OOP', 'Unit', 'testing', 'Design', 'Patterns', 'AngularJS', 'ReactJS']","Tân Bình, TP Hồ Chí Minh",Full Time,https://www.itjobs.com.vn/upload/Employer/SystemExe%20Vietnam-logo.jpg,https://www.itjobs.com.vn/en/job/80400/fullstack-developer
Scrum Master,ONE Tech Stop Vietnam,"['Having knowledge of Scrum techniques and artifacts', 'Highly proficient in spoken and written English skills', 'Working technical knowledge of the software development process – design, development, test, and deployment', 'Strong communication, collaboration, leadership, conflict resolution, and time management skills', 'Applicable knowledge of the technologies used by the team', 'Analytical skills to be able to solve problems and remove impediments', 'Strong interpersonal skills including mentoring, coaching, collaborating, and team building', 'Certified Scrum Master is a plus']",Negotiable,"['CSM', 'Jira']","Hải Châu, Đà Nẵng",Full Time,https://www.itjobs.com.vn/upload/Employer/ONE-Tech-Stop-Vietnam-logo.jpg,https://www.itjobs.com.vn/en/job/80399/scrum-master
Full-Stack Developer,ONE Tech Stop Vietnam,"['We are looking for the one who', 'Having experience in Web Front-end (HTML/CSS/JS), NextJS or ReactJS', 'Having experience in backend technology of Nodejs and TypeScript and frameworks available for Nest.js', 'Database programming or design skills, including relational database skills (SQL, etc.) and non-relational database skills (MongoDB, Redis, Cassandra, etc', 'CODING: The code should be well documented and compliant with good practices, as well as the testing skill (Unit Test, Integration Test, User Acceptance Test, Automation Regression Test', 'RESTful API', 'Knowledge of Programming Principles, Design Patterns, etc', 'Willing to learn new technology and have a product mindset', 'Nice to have', 'Experience in cloud architecture/infrastructure, especially on GCP', 'Experience with Docker', 'Knowledge about Continuous Integration, Continuous Delivery (CI/CD', 'Familiar with working in an Agile environment']",Negotiable,"['JavaScript', 'ReactJS', 'NodeJS', 'HTML', 'CSS', 'Unit', 'testing', 'Integration', 'Testing', 'MongoDB', 'Cassandra', 'Design', 'Patterns', 'Regression', 'Testing', 'MS', 'SQL', 'TypeScript', 'Redis', 'RESTful', 'API', 'NextJS', 'NestJS', 'UAT']","Hải Châu, Đà Nẵng",Full Time,https://www.itjobs.com.vn/upload/Employer/ONE-Tech-Stop-Vietnam-logo.jpg,https://www.itjobs.com.vn/en/job/80398/full-stack-developer
QA Engineer,ONE Tech Stop Vietnam,None,Negotiable,"['Tester', 'QA', 'QC', 'Selenium', 'Git', 'Postman', 'SoapUI', 'Specflow', 'Gherkin']","Hải Châu, Đà Nẵng",Full Time,https://www.itjobs.com.vn/upload/Employer/ONE-Tech-Stop-Vietnam-logo.jpg,https://www.itjobs.com.vn/en/job/80396/qa-engineer
Backend Developer Ruby on Rails,ICD Vietnam,None,700 - 1800 USD,"['Ruby', 'on', 'Rails', 'Ruby', 'MS', 'SQL', 'HTML', 'CSS', 'MySQL', 'Jira', 'MVC', 'OOP', 'Redmine', 'Git', 'AWS', 'Lambda', 'NodeJS', 'Architecture', 'AWS', 'VueJS', 'Amazon', 'EC2', 'ReactJS', 'RESTful', 'API', 'Amazon', 'ECS', 'Serverless']","Quận 1, TP Hồ Chí Minh",Full Time,https://www.itjobs.com.vn/upload/Employer/ICD-Vietnam-logo.jpg,https://www.itjobs.com.vn/en/job/79761/backend-developer-ruby-on-rails
10 Business Analysts / Product Owners,Aptech Vietnam,"['At least 3 year hands on experience at relevant positions', 'B.A. or B.S. degree in IT, or equivalent work or educational experience', 'Knowledge and understanding along with experience of software development', 'Able to use system design and application tools', 'Able to analyze software design and information system design', 'Experience in planning and launching of product go-to-market strategy', 'Any proven technical / development experience is a plus, especially flow chart, wire-framing, data analysis', 'Good time management skill, logical thinking and multi-tasking skill', 'Good at problem analyzing and problem solving skills', 'Good teamwork skill, communication and presentation skills', 'Fluent in Cantonese and English communication is a MUST', 'Immediate available is highly preferred', 'Nice to have', 'Strong understanding of Agile development methodologies, including Scrum and Kanban', 'Excellent communication and collaboration skills, with the ability to build strong relationships with business stakeholders and the development team', 'Strong analytical skills, with the ability to gather and interpret data to make informed decisions', 'Personalities (Bonus', 'Open mind and able to inspire teammates', 'Outgoing and willing to share ideas and thoughts', 'Hungry for challenges and achievements', 'Passionate in perfecting user experience and exploring applications for the update technologies']",Negotiable,"['BA', 'System', 'Design', 'Wireframe', 'Data', 'Analysis']","Quận 10, TP Hồ Chí Minh",Full Time,https://www.itjobs.com.vn/upload/Employer/Aptech-Vietnam-logo.jpg,https://www.itjobs.com.vn/en/job/80390/10-business-analysts---product-owners
CV Phát triển dịch vụ API (BA API/ Product Owner),MB Bank,None,Negotiable,"['BA', 'Tester', 'API']","Đống Đa, Hà Nội",Full Time,https://www.itjobs.com.vn/upload/Employer/MB-Bank-logo.jpg,https://www.itjobs.com.vn/en/job/80386/cv-phat-trien-dich-vu-api-ba-api--product-owner
Vận hành an ninh (Networking/ Security/ Firewalls),MB Bank,None,Negotiable,"['CEH', 'MCSA', 'MCSE', 'IPS', 'WAF', 'IT', 'Security']","Đống Đa, Hà Nội",Full Time,https://www.itjobs.com.vn/upload/Employer/MB-Bank-logo.jpg,https://www.itjobs.com.vn/en/job/80384/van-hanh-an-ninh-networking--security--firewalls
Product Design Manager,Axon Inc.,"['6+ years of product design experience with 2+ years of leading major product design initiatives in medium to high complexity and 2+ years of people management of at least 2 direct reports', '4+ years experience researching, designing and shipping complete web applications with a moderate to high level of complexity (enterprise or complex consumer workflows rather than simple consumer flows', 'A degree in HCI, Human Factors, Interaction Design, Graphic Design, Industrial Design, or other related field. A Master’s degree is considered a plus', 'Strong conceptual & visual design skills and proven ability in rapidly prototyping and designing to communicate ideas to others', 'You have a proven track record of applying user-centered design processes and methodology to product definition, design, and development. You have extensive experience with every stage of the design process, including: sketches, wireframes, high fidelity mock-ups, prototyping, and usability testing', 'You enjoy collaborating on early product definition as much as you enjoy working with the larger product and engineering teams on implementation', 'You have experience with designing for multiple form factors (web, mobile, on-device) and/or modalities (touch, voice, keyboard/mouse', 'You excel in written and verbal communication skills with the ability to clearly explain your ideas and decisions in a way that anyone can understand', 'You are highly knowledgeable of the latest design tools and proficient at quickly learning new ones. We currently use Figma for our Product Design work and to house our Design System, but are always evaluating new tools', 'You are able to function both independently and in a collaborative team environment', 'You have a great portfolio showing both design and research work available for review']",Negotiable,"['Graphic', 'Design', 'Industrial', 'Design', 'Usability', 'testing', 'MS', 'Excel', 'Figma']","Quận 4, TP Hồ Chí Minh",Full Time,https://www.itjobs.com.vn/upload/Employer/Axon-Inc.-logo.jpg,https://www.itjobs.com.vn/en/job/80379/product-design-manager
Senior PHP Engineer,Positive Thinking Company,"['5+  years’ experience working in PHP Development', 'A deep understanding of how to build performant, reliable, decoupled, testable and maintainable code with PHP  (Preferably Symfony', 'Experience with continuous integration and deployment pipelines using tools such as Jenkins, TeamCity, CircleCI, etc', 'Experience with building services and RESTful APIs', 'Good knowledge on AWS services such as EC2, ElasticSearch, SQS, RDS, Lambda and S3', 'Experience with JavaScript, CSS, HTML, and Front-end languages', 'The ability to develop and document technical standards for our platform', 'The ability to ensure development standards are met', 'The ability to a champion of the company’s culture and values', 'Strong English communication skills (both verbal & written), especially in the global software development environment', 'The ability to coach, mentor and train less senior colleagues']",Negotiable,"['PHP', 'Symfony', 'AWS', 'JavaScript', 'HTML', 'CSS', 'AWS', 'Lambda', 'Jenkins', 'Elasticsearch', 'TeamCity', 'CI', 'Amazon', 'S3', 'Amazon', 'RDS', 'Amazon', 'SQS', 'Amazon', 'EC2', 'RESTful', 'API', 'CircleCI']","Tân Bình, TP Hồ Chí Minh",Full Time,https://www.itjobs.com.vn/upload/Employer/Positive-Thinking-Company-logo.jpg,https://www.itjobs.com.vn/en/job/80366/senior-php-engineer
FullStack Developer,SystemExe Vietnam,None,Negotiable,"['Java', 'Spring', 'Boot', 'MVC', 'JavaScript', 'jQuery', 'HTML', 'CSS', 'Oracle', 'Bootstrap', 'PostgreSQL', 'MySQL', 'OOP', 'Unit', 'testing', 'Design', 'Patterns', 'AngularJS', 'ReactJS']","Tân Bình, TP Hồ Chí Minh",Full Time,https://www.itjobs.com.vn/upload/Employer/SystemExe%20Vietnam-logo.jpg,https://www.itjobs.com.vn/en/job/80400/fullstack-developer
Scrum Master,ONE Tech Stop Vietnam,"['Having knowledge of Scrum techniques and artifacts', 'Highly proficient in spoken and written English skills', 'Working technical knowledge of the software development process – design, development, test, and deployment', 'Strong communication, collaboration, leadership, conflict resolution, and time management skills', 'Applicable knowledge of the technologies used by the team', 'Analytical skills to be able to solve problems and remove impediments', 'Strong interpersonal skills including mentoring, coaching, collaborating, and team building', 'Certified Scrum Master is a plus']",Negotiable,"['CSM', 'Jira']","Hải Châu, Đà Nẵng",Full Time,https://www.itjobs.com.vn/upload/Employer/ONE-Tech-Stop-Vietnam-logo.jpg,https://www.itjobs.com.vn/en/job/80399/scrum-master
