job_title,company_name,requirement,salary,location,image_link,job_url
Back-End Developer (Node.JS/ JavaScript ),EM&AI,"['- 5+ years of programming experience;\n- 3+ years of JavaScript and Node.js experience;\n- Experience with REST, WebSocket, MySQL/PostgreSQL, MongoDB, Redis;\n- Experience with Docker and AWS Infrastructure ;\n- Understanding of asynchronous development and data security principles;\n- Ability to write readable, well-documented code;\n- Self-motivation, goal-oriented approach.']",Over 30 million,"- Da Nang: 4th Floor, SPT Building, 179 Tran Hung Dao, An Hai Bac ward, Son Tra",https://cdn-new.topcv.vn/unsafe/80x/https://static.topcv.vn/company_logos/emampai-c55afc322df4b03abebbe0dc5830eae0-65d559e294132.jpg,https://www.topcv.vn/viec-lam/back-end-developer-node-js-javascript/1286570.html?ta_source=JobSearchList_LinkDetail&u_sr_id=0NpDCpksTag7yJGkVR5jFZCq5wwfA5dnZMsGw4z2_1713600260
Senior Backend Engineer,IMT SOLUTIONS CORP,"[""- Bachelor's degree in Computer Science, Information Technology or equivalent;\n- Strong experience in Java (Java EE/Spring/ Spring Boot).\n- Practical knowledge of version control systems, Git flow, Trunk, and GitHub flow branching strategies.\n- Writing maintainable code that is well thought out and can be reused across multiple projects.\n- Experience developing RESTful APIs.\n- Understanding of key design patterns.\n- Hands-on experience with Kubernetes and Docker. \n- Familiar with DevOps toolchain: GitHub, CircleCI, Artifactory, BitBucket, SonarQube, et al.\n- Experience in banking, finance, or securities sectors is a big plus.\n- Experience in Agile (Scrum or Kanban)"" ]",Up to 45 million,- Ho Chi Minh: District 1,https://cdn-new.topcv.vn/unsafe/80x/https://static.topcv.vn/company_logos/byEBzHXPYzNo1pDnbrcngt7tMRTIKI4d_1700207666____f19d2c97220363b3e95c700aec6daaf5.png,https://www.topcv.vn/viec-lam/senior-backend-engineer/1132033.html?ta_source=JobSearchList_LinkDetail&u_sr_id=0NpDCpksTag7yJGkVR5jFZCq5wwfA5dnZMsGw4z2_1713600260
Python Back-End Developer,Công Ty TNHH LG CNS VIỆT NAM,"['Bachelor's degree in Computer Informatics, Information Technology or related fields.\nProficient in Python; Knowledge of Java is an advantage.\nExperience in a Big Data development role, preferably in the Hadoop ecosystem.\nUnderstanding of Data Engineering principles and practices.\n nExperience with DevOps tools; Familiar with the Linux environment.\nExperience in Machine Learning and Artificial Intelligence is an advantage.\nGood English communication skills (equivalent to Ielts 5.5).']",The deal,"- Hanoi: 15th Floor, Keangnam Landmark 72, Nam Tu Liem",https://cdn-new.topcv.vn/unsafe/80x/https://static.topcv.vn/company_logos/TookgFfkXGVGSlPM3ZImR07Uz4UDNz5U_1681297674____f10a3ab84434a4d2e12e0e24b30090ba.png,https://www.topcv.vn/viec-lam/python-back-end-developer/1306519.html?ta_source=JobSearchList_LinkDetail&u_sr_id=0NpDCpksTag7yJGkVR5jFZCq5wwfA5dnZMsGw4z2_1713600260
Senior Backend Developer,VGGATE,"['Experience in programming languages: Javascript, Nodejs.\n5 years of experience in Back-end programming\nGood English, able to communicate in English with customers.\nLeadership skills Good team leadership and management, experience in managing a team of 3 or more people.\nProficient in CSCL design with one of DB languages ​​such as MySQL, MongoDB, Oracle, PostgreSQL.\nExperience in custom development Agile/Scrum.\nPreferred if you have experience working with Docker, AWS, Git, CI/CD, Linux OS.\nWork from Monday to Friday, off Saturday and Sunday. Morning from 8:30 a.m. to 11:55 p.m.; afternoon from 12:55 pm to 5:30 pm.\nWork at the office at Duong Dinh Nghe street, Cau Giay district']",35 - 40 million,"- Hanoi: 7th floor, Mitec building, Duong Dinh Nghe, Cau Giay",https://cdn-new.topcv.vn/unsafe/80x/https://static.topcv.vn/company_logos/bwouR0LscTpgzKTTBdaYWmgf5DzDjJb7_1701917673____319ae2f1dd1ac2fdff8273d186ed9c05.png,https://www.topcv.vn/viec-lam/senior-backend-developer/1256590.html?ta_source=JobSearchList_LinkDetail&u_sr_id=0NpDCpksTag7yJGkVR5jFZCq5wwfA5dnZMsGw4z2_1713600260
Backend Engineer,Công ty cổ phần Grooo International,"['At least 2 years of working experience in the core system developer of financial sectors such as: Securities, Banking, ...;\nProficiency in programming languages ​​such as C/C++, C# , Pro C, Java as at least 01 years; \nExperience working on Linux/ Unix system;\nAt least 1-2 year experience for Oracle database programming (SQL, PL/SQL)\nHave experience in project implementation; Financial software development is an advantage;\nCandidates with knowledge of securities or finance, banking, etc.. would be advantageous.']",25 - 28 million,- Ho Chi Minh: District 1,https://cdn-new.topcv.vn/unsafe/80x/https://static.topcv.vn/company_logos/cong-ty-co-phan-grooo-international-58d4e2daf00c4_rs.jpg,https://www.topcv.vn/viec-lam/backend-engineer/1265531.html?ta_source=JobSearchList_LinkDetail&u_sr_id=0NpDCpksTag7yJGkVR5jFZCq5wwfA5dnZMsGw4z2_1713600260
Java Backend (Server Game),Công ty Cổ phần Negaxy,"['Graduate from university majoring in IT or equivalent\nHave at least 2 years of practical experience in the Game field\nHave good knowledge of object-oriented programming, database management systems\nProficiency in using a number of tools backend technology and Java frameworks such as Spring, Restful API, Microservices, SocketIO, Websocket\nProficient in using MongoDB, Redis\nFullstack programmers are preferred\nGood at using GIT\nGood English comprehension']",25 - 30 million,"- Hanoi: 80 Duy Tan, Dich Vong Hau, Cau Giay",https://cdn-new.topcv.vn/unsafe/80x/https://static.topcv.vn/company_logos/KtzsJM9iOlm9WNEtBbqXp7hnV2o68w97_1653475512____e0985552a17d044d4de7dd44d07bf789.jpg,https://www.topcv.vn/viec-lam/java-backend-server-game/1303382.html?ta_source=JobSearchList_LinkDetail&u_sr_id=0NpDCpksTag7yJGkVR5jFZCq5wwfA5dnZMsGw4z2_1713600260
Back-End Developer,Merchize PTE. LTD.,"['At least 01 year of programming experience with NodeJS\nUnderstanding of Docker, Docker Compose\nMaster of RESTful APIs\nExperience working with MongoDB, Redis, Message Broker\nExperience working with the system Microservice is an advantage\nKnowledge of Typescript, NestJS is an advantage']",The deal,#NAME?,https://cdn-new.topcv.vn/unsafe/80x/https://static.topcv.vn/company_logos/UVtPJzXHNpW4xuYDTIOFzTGee91V77wq_1652668489____7c7b6d92ab5b882b561d96cdff2e9a75.png,https://www.topcv.vn/viec-lam/back-end-developer/1303115.html?ta_source=JobSearchList_LinkDetail&u_sr_id=0NpDCpksTag7yJGkVR5jFZCq5wwfA5dnZMsGw4z2_1713600260
Backend Leader,Công ty Cổ phần Công nghệ Giáo dục GK,"['- Experience > 5 years of Web application development\n- Experience working with technologies: PHP, Javascript, NodeJs, ReactJS, HTML, CSS\n- Ability to read and understand English documents, learn new knowledge technology']",27 - 35 million,"- Hanoi: 141 Hoang Quoc Viet, Cau Giay",https://www.topcv.vn/v4/image/normal-company/logo_default.png,https://www.topcv.vn/viec-lam/backend-leader/1096073.html?ta_source=JobSearchList_LinkDetail&u_sr_id=0NpDCpksTag7yJGkVR5jFZCq5wwfA5dnZMsGw4z2_1713600260
Backend Developer (Junior - Mid-Level),Woo Technology,"['Must have:\nAt least 2-3 years of experience working with PHP & MySQL.\nGood understanding at least one of the following frameworks|cms|platform: Laravel, Wordpress, Shopify.\nGood to have:\n1-2 years working experiences on Wordpress, Shopify.\nExperienced with building e-commerce websites or landing pages using wordpress.\nAbility to work on multiple projects.\nEnglish: basic']",15 - 25 million,#NAME?,https://cdn-new.topcv.vn/unsafe/80x/https://static.topcv.vn/company_logos/hApKlsLK6yEwjXIG8EFov3qpivKnI8Q9_1666667020____1404507d68a3f102e63dbd7b99cfd1d5.jpg,https://www.topcv.vn/viec-lam/backend-developer-junior-mid-level/1167785.html?ta_source=JobSearchList_LinkDetail&u_sr_id=0NpDCpksTag7yJGkVR5jFZCq5wwfA5dnZMsGw4z2_1713600260
Java Backend Engineer,Công ty cổ phần thương mại giải pháp Hachinet Việt Nam,"['- Have 3 years of experience using Java language.\n- Proficient in using Spring/Sping boot\n- Proficient in database management systems MS SQL, MySQL and Oracle.\n- Using Proficient in IntelliJ, Eclipse, Netbean, ....\n- Knowledge of Docker K8s. Proficient in building images\n- Experience working with Git and GitHub.\n- Good teamwork skills, handling work according to schedule.\n- Ability to think and learn quickly.\ n- Having knowledge of RDS or No SQL database management system\n- Having knowledge of Cloud (AWS, Azure, GCP) is an advantage\n- Can read and write English documents in English\ n- Have worked on Microservices']",20 - 30 million,#NAME?,https://cdn-new.topcv.vn/unsafe/80x/https://static.topcv.vn/company_logos/cong-ty-co-phan-thuong-mai-giai-phap-hachinet-viet-nam-5af425c9871a6_rs.jpg,https://www.topcv.vn/viec-lam/java-backend-engineer/1301849.html?ta_source=JobSearchList_LinkDetail&u_sr_id=0NpDCpksTag7yJGkVR5jFZCq5wwfA5dnZMsGw4z2_1713600260
Backend Developer (Magento),CÔNG TY CỔ PHẦN ĐẦU TƯ HOÀNG PHÚC QUỐC TẾ,"['Minimum of 1 year of professional experience in Magento development, including customizing and extending Magento functionalities.\nAbility to analyze complex problems and provide efficient and scalable solutions.\nStrong attention to detail, excellent problem-solving skills, and a proactive attitude. \nEffective communication skills to collaborate with team members, stakeholders, and clients.']",15 - 20 million,"- Ho Chi Minh: 137 Nguyen Trai, District 1",https://cdn-new.topcv.vn/unsafe/80x/https://static.topcv.vn/company_logos/cong-ty-co-phan-dau-tu-hoang-phuc-quoc-te-6419327abca6e.jpg,https://www.topcv.vn/viec-lam/backend-developer-magento/1217464.html?ta_source=JobSearchList_LinkDetail&u_sr_id=0NpDCpksTag7yJGkVR5jFZCq5wwfA5dnZMsGw4z2_1713600260
Back-End Leader,CÔNG TY TNHH LUSH ERA VIỆT NAM,"['Proficient in Node.js.\nProficient in using MSSQL or MySQL.\nProficient in developing Restful API.\nFamiliar with PHP frameworks (CakePHP, Lavarel).\nFamiliar with Javascript, HTML5, CSS3, and RWD, and be able to handle compatibility issues with various browsers.\nHave experience with Linux, Git, Gitlab server administration.\nFor Team leader position:\n5+ years of experience in Software Engineering with a minimum of 3 years of lead experience.\nHave experience on both Backend and Frontend development.\nHave experience in system architecture design.\nNice to have:\n1. Have relevant experience in cloud services, such as AWS and Azure.\n2. Familiar with CI/CD automated operation and maintenance solutions (Jenkins, Gitlab CI, Drone, Helm, Ansible).\n3. Familiar with microservices and management (Kubernetes, Docker).']",30 - 40 million,"- Hanoi: 81 Tran Thai Tong, Cau Giay",https://www.topcv.vn/v4/image/normal-company/logo_default.png,https://www.topcv.vn/viec-lam/back-end-leader/1300906.html?ta_source=JobSearchList_LinkDetail&u_sr_id=0NpDCpksTag7yJGkVR5jFZCq5wwfA5dnZMsGw4z2_1713600260
Senior Python BackEnd Developer,CÔNG TY CỔ PHẦN TƯ VẤN MCI VIỆT NAM,"['At least 02 years of experience writing Restful API with Python Django using Restful Framework\nMaster of MySQL relational database knowledge\nAt least 02 years of experience working with ORM,...\nExperience Work and design microservice systems with high performance and scalability.\nMaster knowledge of CI/CD, Kubernetes, Docker and AWS services\nExperience writing unit-tests using Jest, Jasmine, Mocha, ...\nWrite API documentation with tools like Swagger...\nWork well with Git\nKnowing NodeJS is an advantage']",The deal,"- Hanoi: 5th Floor, Starcity Building, No. 23 Le Van Luong, Thanh Xuan",https://cdn-new.topcv.vn/unsafe/80x/https://static.topcv.vn/company_logos/jmC9EnUeok7TTy20IQbtpFxMusjvflpO_1709626399____3ec96707c16923e7300203bb8d9ff462.PNG,https://www.topcv.vn/viec-lam/senior-python-backend-developer/1300182.html?ta_source=JobSearchList_LinkDetail&u_sr_id=0NpDCpksTag7yJGkVR5jFZCq5wwfA5dnZMsGw4z2_1713600260
Blockchain Backend Developer,Bull Labs,"['Must have:\nAt least 1 year of server-side programming (Experience level)\nUnderstand CS fundamentals (algorithms and data structures, operating systems, networks, databases, etc)\nFamiliar with common network protocols (TCP, UDP, HTTP ) and network programming;\nGood knowledge of both RDB and NoSQL.\nFamiliar with Linux development environments and multi-threaded programming;\nFamiliar with Version Control System (GIT)\nProficiency in at least one programming languages ​​– Golang, Nodejs, Python\ nNice to have:\nHaving worked with Blockchain, Cryptocurrencies, and/or high-access responsive systems is a big plus\nBuilding data lake and analytics skills (Metabase, Dune, BigQuery, Data Studio)\nKnowledge of information safety and security is an advantage.\nStrong problem-solving, interpersonal, and communication skills\nExperience in Docker/Kubernetes and Cloud Infrastructure is a plus\nAble to work with a team as well as independently.\nHave spirit, responsibility, and initiative in work.']","2,000 - 3,000 USD",#NAME?,https://cdn-new.topcv.vn/unsafe/80x/https://static.topcv.vn/company_logos/EiPop7G4ZLlLXEEAGhdGWgbwvJNOA486_1695204227____ba6779f7a08f98ab7be634030fb7a1fb.png,https://www.topcv.vn/viec-lam/blockchain-backend-developer/1256541.html?ta_source=JobSearchList_LinkDetail&u_sr_id=0NpDCpksTag7yJGkVR5jFZCq5wwfA5dnZMsGw4z2_1713600260
"Back-End Developer (Python, JavaScript,...)",CÔNG TY CỔ PHẦN THIẾT BỊ VÀ TRUYỀN THÔNG NGS,"['Minimum experience of 2 years or more in a similar position, priority given to candidates with experience working at technology companies.\nHave worked with SQL and NoSQL database management systems ( such as PostgreSQL,MongoDB, Cassandra, ClickHouse, ElasticSearch).\nProficient in at least one programming language (Python, JavaScript (Node.js), Go, Scala)\nUnderstanding of libraries and tools: BeautifulSoup, Scrapy, Selenium, Puppeteer, Playwright, Request...\nUnderstanding of HTML, CSS, XPath, and JSON to extract data.\nBasic knowledge of network protocols such as HTTP, HTTPS, and how they work web.\nAbility to work with large and complex data systems, using tools such as Hadoop, Spark, or Kafka.\nExperience using project management tools such as Jira or Trello, Conflurence to track work progress and manage tasks.']",18 - 27 million,"- Hanoi: NGS Office, 4th floor, 6th Element Nguyen Van Huyen, Tay Ho District, Hanoi, Cau Giay",https://cdn-new.topcv.vn/unsafe/80x/https://static.topcv.vn/company_logos/LzDEAFF7CuQA7kTKUgZV5aeAwNar8jNZ_1687942588____62221cba0141ed2ee1d40b4345546ced.png,https://www.topcv.vn/viec-lam/back-end-developer-python-javascript/1258782.html?ta_source=JobSearchList_LinkDetail&u_sr_id=0NpDCpksTag7yJGkVR5jFZCq5wwfA5dnZMsGw4z2_1713600260
